"fid,N,10,0","c_Degrees,N,24,15","xcoord,N,24,15","ycoord,N,24,15","EM_HK_1250,N,21,5","2516_19HA,N,21,5","2515_19HD,N,21,5","31251837HD,N,21,5","2516_19HD,N,21,5","6251819HD,N,21,5","EM_HKA_125,N,21,5","31251537HD,N,21,5","2517_19HD,N,21,5","2517_19HA,N,21,5","6251619HD,N,21,5","EM_HK_2500,N,21,5","6251619HA,N,21,5","EM_HKA_250,N,21,5","6251519HD,N,21,5","6251719HA,N,21,5","6251719HD,N,21,5","2516_37HA,N,21,5","2516_37HD,N,21,5","31251637HD,N,21,5","31251637HA,N,21,5","2517_37HA,N,21,5","31251737HD,N,21,5","31251737HA,N,21,5"
0.0000,0.9150,-59.8601,-37.2746,265.2647,262.1000,262.2100,264.3700,259.2900,261.9500,264.0739,262.8900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.2600,265.4900,264.9000,260.2400,265.2300
0.0000,0.9175,-59.8576,-37.2746,265.2647,262.1000,262.2100,264.3700,259.2900,261.9500,264.0739,262.8900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.2600,265.4900,264.9000,260.2400,265.2300
0.0000,0.9200,-59.8551,-37.2746,265.2647,262.1000,262.2100,264.3700,259.2900,261.9500,264.0739,262.8900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.2600,265.4900,264.9000,260.2400,265.2300
0.0000,0.9225,-59.8526,-37.2746,265.2647,262.1000,262.2100,264.3700,259.2900,261.9500,264.0739,262.8900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.2600,265.4900,264.9000,260.2400,265.2300
0.0000,0.9250,-59.8501,-37.2746,265.2647,262.1000,262.2100,264.3700,259.2900,261.9500,264.0739,262.8900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.2600,265.4900,264.9000,260.2400,265.2300
0.0000,0.9275,-59.8476,-37.2746,265.2647,262.1000,262.2100,264.3700,259.2900,261.9500,264.0739,262.8900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.2600,265.4900,264.9000,260.2400,265.2300
0.0000,0.9300,-59.8451,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,261.9500,264.0739,262.7900,258.7300,261.7800,259.8300,267.6926,262.3900,265.5800,261.3100,261.7600,259.4000,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9325,-59.8426,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9350,-59.8401,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9375,-59.8376,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9400,-59.8351,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9425,-59.8326,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9450,-59.8301,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9475,-59.8276,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9500,-59.8251,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9525,-59.8226,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9550,-59.8201,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9575,-59.8176,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9600,-59.8151,-37.2746,265.2647,262.1000,262.2100,264.3000,259.2900,262.3500,264.0739,262.7900,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3100,265.8900,264.9000,260.6200,265.5800
0.0000,0.9625,-59.8126,-37.2746,265.2647,262.1000,262.2100,264.3600,259.2900,262.3500,264.0739,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9650,-59.8101,-37.2746,265.2647,262.1000,262.2100,264.3600,259.2900,262.3500,264.0739,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9675,-59.8076,-37.2746,265.2647,262.1000,262.2100,264.3600,259.2900,262.3500,264.0739,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9700,-59.8051,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9725,-59.8026,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9750,-59.8001,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9775,-59.7976,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9800,-59.7951,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9825,-59.7926,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9850,-59.7901,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9875,-59.7876,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9900,-59.7851,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9925,-59.7826,-37.2746,262.8520,262.1000,262.2100,264.3600,259.2900,262.3500,264.3027,262.6200,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.3400,265.8900,264.9000,260.6200,265.8600
0.0000,0.9950,-59.7801,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.3500,264.3027,262.5100,258.7300,261.7800,260.2400,267.6926,262.5300,265.5800,261.2200,262.3000,259.5100,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,0.9975,-59.7776,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0000,-59.7751,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0025,-59.7726,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0050,-59.7701,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0075,-59.7676,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0100,-59.7651,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0125,-59.7626,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0150,-59.7601,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0175,-59.7576,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0200,-59.7551,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0225,-59.7526,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0250,-59.7501,-37.2746,262.8520,262.1000,262.2100,264.3300,259.2900,262.4500,264.3027,262.5100,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.4100,265.9300,264.9000,260.6200,266.0900
0.0000,1.0275,-59.7476,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0300,-59.7451,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0325,-59.7426,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0350,-59.7401,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0375,-59.7376,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0400,-59.7351,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0425,-59.7326,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0450,-59.7301,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0475,-59.7276,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0500,-59.7251,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0525,-59.7226,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0550,-59.7201,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0575,-59.7176,-37.2746,262.8520,262.1000,262.2100,264.3800,259.2900,262.4500,264.3027,262.3600,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3900,265.6700,264.9000,260.6400,266.2500
0.0000,1.0600,-59.7151,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.5000,267.6926,261.8900,265.5800,261.3600,262.5200,259.7700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0625,-59.7126,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0650,-59.7101,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0675,-59.7076,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0700,-59.7051,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0725,-59.7026,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0750,-59.7001,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0775,-59.6976,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0800,-59.6951,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0825,-59.6926,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0850,-59.6901,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0875,-59.6876,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0900,-59.6851,-37.2746,262.8520,262.1000,262.2100,264.1200,259.2900,262.4500,264.3027,262.2000,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3400,265.2300,264.9000,260.7800,266.5700
0.0000,1.0925,-59.6826,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.0950,-59.6801,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.0975,-59.6776,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1000,-59.6751,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1025,-59.6726,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1050,-59.6701,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1075,-59.6676,-37.2746,262.8520,262.1000,262.2100,263.9900,259.2900,262.4500,264.3027,262.0100,258.7300,261.7800,260.4600,267.6926,261.4500,265.5800,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1100,-59.6651,-37.2746,270.2828,262.1000,262.2100,263.9900,259.2900,262.4500,266.2111,262.0100,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1125,-59.6626,-37.2746,270.2828,262.1000,262.2100,263.9900,259.2900,262.4500,266.2111,262.0100,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1150,-59.6601,-37.2746,270.2828,262.1000,262.2100,263.9900,259.2900,262.4500,266.2111,262.0100,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1175,-59.6576,-37.2746,270.2828,262.1000,262.2100,263.9900,259.2900,262.4500,266.2111,262.0100,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1200,-59.6551,-37.2746,270.2828,262.1000,262.2100,263.9900,259.2900,262.4500,266.2111,262.0100,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1225,-59.6526,-37.2746,270.2828,262.1000,262.2100,263.9900,259.2900,262.4500,266.2111,262.0100,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.3600,265.0900,264.9000,260.2100,266.6600
0.0000,1.1250,-59.6501,-37.2746,270.2828,262.1000,262.2100,263.7500,259.2900,262.4500,266.2111,261.8400,258.7300,261.7800,260.4600,266.7157,261.4500,264.7060,261.1900,262.7200,259.5700,265.0400,260.0600,260.4300,264.8400,264.9000,260.1500,266.6800
0.0000,1.1275,-59.6476,-37.2746,270.2828,262.1000,262.2100,263.7500,259.2900,262.4200,266.2111,261.8400,258.7300,261.7800,260.1600,266.7157,260.8000,264.7060,259.6500,262.6800,259.3600,265.0400,260.0600,260.4300,264.8400,264.9000,260.1500,266.6800
