deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12
4.0275,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.03,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0325,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.035,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0375,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.04,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0425,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.045,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0475,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.05,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0525,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.055,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0575,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.06,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0625,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.065,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0675,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.07,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0725,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.075,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0775,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.08,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0825,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.085,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0875,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.09,0,0,0,230.2,0,0,250.64,0
4.0925,0,0,0,230.2,0,0,250.64,0
4.095,0,0,0,230.2,0,0,250.64,0
4.0975,0,0,0,230.2,0,0,250.64,0
4.1,0,0,0,230.2,0,0,250.64,0
4.1025,0,0,0,230.2,0,0,250.64,0
4.105,0,0,0,230.2,0,0,250.64,0
4.1075,0,0,0,230.2,0,0,250.64,0
4.11,0,0,0,230.2,0,0,250.64,0
4.1125,0,0,0,230.2,0,0,250.64,0
4.115,0,0,0,230.2,0,0,250.64,0
4.1175,0,0,0,230.2,0,0,250.64,0
4.12,0,0,0,230.2,0,0,250.64,0
4.1225,0,0,0,230.2,0,0,250.64,0
4.125,0,0,0,230.2,0,0,250.64,0
4.1275,0,0,0,230.2,0,0,250.64,0
4.13,0,0,0,230.2,0,0,250.64,0
4.1325,0,0,0,230.2,0,0,250.64,0
4.135,0,0,0,230.2,0,0,250.64,0
4.1375,0,0,0,230.2,0,0,250.64,0
4.14,0,0,0,230.2,0,0,250.64,0
4.1425,0,0,0,230.2,0,0,250.64,0
4.145,0,0,0,230.2,0,0,250.64,0
4.1475,0,0,0,230.2,0,0,250.64,0
4.15,0,0,0,230.2,0,0,250.64,0
4.1525,0,0,0,230.2,0,0,250.64,0
4.155,0,0,0,230.2,0,0,250.64,0
4.1575,0,0,0,230.2,0,0,250.64,0
4.16,0,0,0,230.2,0,0,250.64,0
4.1625,0,0,0,230.2,0,0,250.64,0
4.165,0,0,0,230.2,0,0,250.64,0
4.1675,0,0,0,230.2,0,0,250.64,0
4.17,0,0,0,230.2,0,0,250.64,0
4.1725,0,0,0,230.2,0,0,250.64,0
4.175,0,0,0,230.2,0,0,250.64,0
4.1775,0,0,0,230.2,0,0,250.64,0
4.18,0,0,0,230.2,0,0,250.64,0
4.1825,0,0,0,230.2,0,0,250.64,0
4.185,0,0,0,230.2,0,0,250.64,0
4.1875,0,0,0,230.2,0,0,250.64,0
4.19,0,0,0,230.2,0,0,250.64,0
4.1925,0,0,0,230.2,0,0,250.64,0
4.195,0,0,0,230.2,0,0,250.64,0
4.1975,0,0,0,230.2,0,0,250.64,0
4.2,0,0,0,230.2,0,0,250.64,0
4.2025,0,0,0,230.2,0,0,250.64,0
4.205,0,0,0,230.2,0,0,250.64,0
4.2075,0,0,0,230.2,0,0,250.64,0
4.21,0,0,0,230.2,0,0,250.64,0
4.2125,0,0,0,230.2,0,0,250.64,0
4.215,0,0,0,230.2,0,0,250.64,0
4.2175,0,0,0,230.2,0,0,250.64,0
4.22,0,0,0,230.2,0,0,250.64,0
4.2225,0,0,0,230.2,0,0,250.64,0
4.225,0,0,0,230.2,0,0,250.64,0
4.2275,0,0,0,230.2,0,0,250.64,0
4.23,0,0,0,0,0,0,0,0
4.2325,0,0,0,0,0,0,0,0
4.235,0,0,0,0,0,0,0,0
4.2375,0,0,0,0,0,0,0,0
4.24,0,0,0,0,0,0,0,0
4.2425,0,0,0,0,0,0,0,0
4.245,0,0,0,0,0,0,0,0
4.2475,0,0,0,0,0,0,0,0
4.25,0,0,0,0,0,0,0,0
4.2525,0,0,0,0,0,0,0,0
4.255,0,0,0,0,0,0,0,0
4.2575,0,0,0,0,0,0,0,0
4.26,0,0,0,0,0,0,0,0
4.2625,0,0,0,0,0,0,0,0
4.265,0,0,0,0,0,0,0,0
4.2675,0,0,0,0,0,0,0,0
4.27,0,0,0,0,0,0,0,0
4.2725,0,0,0,0,0,0,0,0
4.275,0,0,0,0,0,0,0,0
4.2775,0,0,0,0,0,0,0,0
4.28,0,0,0,0,0,0,0,0
