deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12,xcoord,ycoord
3.655,129.84392,128.03191,131.4996,143.87999,99.56186,98.33566,144.06,126.59148,-57.137207,-34.748378
3.6575,129.84392,128.03191,131.4996,143.87999,99.56186,98.33566,144.06,126.59148,-57.1348,-34.747702
3.66,129.84392,128.03191,131.4996,143.87999,99.56186,98.33566,144.06,126.59148,-57.132393,-34.747025
3.6625,129.84392,128.03191,131.4996,143.87999,99.56186,98.33566,144.06,126.59148,-57.129987,-34.746349
3.665,129.84392,128.03191,131.4996,143.87999,99.56186,98.33566,144.06,126.59148,-57.12758,-34.745672
3.6675,129.84392,128.03191,131.4996,143.87999,99.56186,98.33566,144.06,126.59148,-57.125173,-34.744996
3.67,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.122766,-34.744319
3.6725,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.12036,-34.743643
3.675,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.117953,-34.742966
3.6775,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.115546,-34.742289
3.68,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.11314,-34.741613
3.6825,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.110733,-34.740936
3.685,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.108326,-34.74026
3.6875,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.105919,-34.739583
3.69,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.103513,-34.738907
3.6925,130.65125,122.62106,132.23128,143.87999,100.11969,99.14905,144.06,121.63703,-57.101106,-34.73823
3.695,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.098699,-34.737554
3.6975,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.096292,-34.736877
3.7,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.093886,-34.736201
3.7025,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.091479,-34.735524
3.705,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.089072,-34.734848
3.7075,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.086666,-34.734171
3.71,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.084259,-34.733495
3.7125,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.081852,-34.732818
3.715,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.079445,-34.732142
3.7175,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.077039,-34.731465
3.72,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.074632,-34.730789
3.7225,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.072225,-34.730112
3.725,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.069819,-34.729435
3.7275,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.067412,-34.728759
3.73,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.065005,-34.728082
3.7325,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.062598,-34.727406
3.735,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.060192,-34.726729
3.7375,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.057785,-34.726053
3.74,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.055378,-34.725376
3.7425,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.052971,-34.7247
3.745,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.050565,-34.724023
3.7475,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.048158,-34.723347
3.75,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.045751,-34.72267
3.7525,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.043345,-34.721994
3.755,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.040938,-34.721317
3.7575,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.038531,-34.720641
3.76,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.036124,-34.719964
3.7625,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.033718,-34.719288
3.765,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.031311,-34.718611
3.7675,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.028904,-34.717935
3.77,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.026498,-34.717258
3.7725,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.024091,-34.716581
3.775,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.021684,-34.715905
3.7775,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.019277,-34.715228
3.78,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.016871,-34.714552
3.7825,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.014464,-34.713875
3.785,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.012057,-34.713199
3.7875,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.00965,-34.712522
3.79,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.007244,-34.711846
3.7925,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.004837,-34.711169
3.795,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.00243,-34.710493
3.7975,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-57.000024,-34.709816
3.8,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-56.997617,-34.70914
3.8025,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-56.99521,-34.708463
3.805,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-56.992803,-34.707787
3.8075,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-56.990397,-34.70711
3.81,130.65125,122.62106,132.23128,159.23,100.11969,99.14905,164.09,121.63703,-56.98799,-34.706434
3.8125,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.985583,-34.705757
3.815,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.983177,-34.705081
3.8175,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.98077,-34.704404
3.82,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.978363,-34.703727
3.8225,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.975956,-34.703051
3.825,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.97355,-34.702374
3.8275,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.971143,-34.701698
3.83,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.968736,-34.701021
3.8325,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.966329,-34.700345
3.835,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.963923,-34.699668
3.8375,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.961516,-34.698992
3.84,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.959109,-34.698315
3.8425,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.956703,-34.697639
3.845,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.954296,-34.696962
3.8475,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.951889,-34.696286
3.85,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.949482,-34.695609
3.8525,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.947076,-34.694933
3.855,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.944669,-34.694256
3.8575,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.942262,-34.69358
3.86,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.939856,-34.692903
3.8625,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.937449,-34.692227
3.865,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.935042,-34.69155
3.8675,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.932635,-34.690873
3.87,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.930229,-34.690197
3.8725,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.927822,-34.68952
3.875,130.65125,122.62106,130.63742,159.23,101.47585,99.14905,164.09,122.64008,-56.925415,-34.688844
3.8775,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.923008,-34.688167
3.88,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.920602,-34.687491
3.8825,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.918195,-34.686814
3.885,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.915788,-34.686138
3.8875,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.913382,-34.685461
3.89,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.910975,-34.684785
3.8925,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.908568,-34.684108
3.895,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.906161,-34.683432
3.8975,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.903755,-34.682755
3.9,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.901348,-34.682079
3.9025,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.898941,-34.681402
3.905,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.896535,-34.680726
3.9075,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.894128,-34.680049
3.91,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.891721,-34.679373
3.9125,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.889314,-34.678696
3.915,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.886908,-34.678019
3.9175,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.884501,-34.677343
3.92,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.882094,-34.676666
3.9225,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.879687,-34.67599
3.925,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.877281,-34.675313
3.9275,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.874874,-34.674637
3.93,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.872467,-34.67396
3.9325,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.870061,-34.673284
3.935,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.867654,-34.672607
3.9375,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.865247,-34.671931
3.94,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.86284,-34.671254
3.9425,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.860434,-34.670578
3.945,130.65125,122.62106,130.63742,212.12999,101.47585,99.14905,223.39,122.64008,-56.858027,-34.669901
3.9475,255.89404,267.83569,251.7511,212.12999,248.25327,256.36197,223.39,255.88515,-56.85562,-34.669225
3.95,255.89404,267.83569,251.7511,212.12999,248.25327,256.36197,223.39,255.88515,-56.853214,-34.668548
3.9525,255.89404,267.83569,251.7511,212.12999,248.25327,256.36197,223.39,255.88515,-56.850807,-34.667872
3.955,260.55396,264.91315,258.33698,212.12999,255.71234,258.11249,223.39,267.39014,-56.8484,-34.667195
3.9575,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.845993,-34.666519
3.96,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.843587,-34.665842
3.9625,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.84118,-34.665165
3.965,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.838773,-34.664489
3.9675,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.836366,-34.663812
3.97,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.83396,-34.663136
3.9725,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.831553,-34.662459
3.975,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.829146,-34.661783
3.9775,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.82674,-34.661106
3.98,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.824333,-34.66043
3.9825,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.821926,-34.659753
3.985,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.819519,-34.659077
3.9875,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.817113,-34.6584
3.99,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.814706,-34.657724
3.9925,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.812299,-34.657047
3.995,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.809893,-34.656371
3.9975,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.807486,-34.655694
4,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.805079,-34.655018
4.0025,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.802672,-34.654341
4.005,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.800266,-34.653665
4.0075,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.797859,-34.652988
4.01,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.795452,-34.652311
4.0125,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.793045,-34.651635
4.015,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.790639,-34.650958
4.0175,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.788232,-34.650282
4.02,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.785825,-34.649605
4.0225,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.783419,-34.648929
4.025,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.781012,-34.648252
4.0275,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.778605,-34.647576
4.03,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.776198,-34.646899
4.0325,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.773792,-34.646223
4.035,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.771385,-34.645546
4.0375,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.768978,-34.64487
4.04,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.766572,-34.644193
4.0425,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.764165,-34.643517
4.045,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.761758,-34.64284
4.0475,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.759351,-34.642164
4.05,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.756945,-34.641487
4.0525,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.754538,-34.640811
4.055,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.752131,-34.640134
4.0575,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.749724,-34.639457
4.06,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.747318,-34.638781
4.0625,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.744911,-34.638104
4.065,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.742504,-34.637428
4.0675,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.740098,-34.636751
4.07,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.737691,-34.636075
4.0725,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.735284,-34.635398
4.075,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.732877,-34.634722
4.0775,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.730471,-34.634045
4.08,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.728064,-34.633369
4.0825,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.725657,-34.632692
4.085,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.723251,-34.632016
4.0875,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.720844,-34.631339
4.09,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.718437,-34.630663
4.0925,260.55396,264.91315,258.33698,229.97,255.71234,258.11249,240.23999,267.39014,-56.71603,-34.629986
4.095,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.713624,-34.62931
4.0975,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.711217,-34.628633
4.1,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.70881,-34.627957
4.1025,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.706403,-34.62728
4.105,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.703997,-34.626604
4.1075,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.70159,-34.625927
4.11,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.699183,-34.62525
4.1125,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.696777,-34.624574
4.115,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.69437,-34.623897
4.1175,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.691963,-34.623221
4.12,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.689556,-34.622544
4.1225,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.68715,-34.621868
4.125,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.684743,-34.621191
4.1275,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.682336,-34.620515
4.13,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.67993,-34.619838
4.1325,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.677523,-34.619162
4.135,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.675116,-34.618485
4.1375,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.672709,-34.617809
4.14,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.670303,-34.617132
4.1425,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.667896,-34.616456
4.145,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.665489,-34.615779
4.1475,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.663082,-34.615103
4.15,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.660676,-34.614426
4.1525,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.658269,-34.61375
4.155,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.655862,-34.613073
4.1575,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.653456,-34.612396
4.16,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.651049,-34.61172
4.1625,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.648642,-34.611043
4.165,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.646235,-34.610367
4.1675,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.643829,-34.60969
4.17,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.641422,-34.609014
4.1725,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.639015,-34.608337
4.175,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.636609,-34.607661
4.1775,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.634202,-34.606984
4.18,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.631795,-34.606308
4.1825,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.629388,-34.605631
4.185,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.626982,-34.604955
4.1875,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.624575,-34.604278
4.19,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.622168,-34.603602
4.1925,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.619761,-34.602925
4.195,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.617355,-34.602249
4.1975,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.614948,-34.601572
4.2,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.612541,-34.600896
4.2025,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.610135,-34.600219
4.205,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.607728,-34.599542
4.2075,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.605321,-34.598866
4.21,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.602914,-34.598189
4.2125,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.600508,-34.597513
4.215,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.598101,-34.596836
4.2175,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.595694,-34.59616
4.22,260.55396,264.91315,262.16257,229.97,261.5238,258.11249,240.23999,271.68701,-56.593288,-34.595483
4.2225,260.55396,264.91315,262.16257,237.84999,261.5238,258.11249,249.84999,271.68701,-56.590881,-34.594807
4.225,260.55396,264.91315,262.16257,237.84999,261.5238,258.11249,249.84999,271.68701,-56.588474,-34.59413
4.2275,260.55396,264.91315,262.16257,237.84999,261.5238,258.11249,249.84999,271.68701,-56.586067,-34.593454
4.23,260.55396,264.91315,262.16257,237.84999,261.5238,258.11249,249.84999,271.68701,-56.583661,-34.592777
4.2325,260.55396,264.91315,262.16257,237.84999,261.5238,258.11249,249.84999,271.68701,-56.581254,-34.592101
4.235,260.55396,264.91315,262.16257,237.84999,261.5238,258.11249,249.84999,271.68701,-56.578847,-34.591424
4.2375,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.57644,-34.590748
4.24,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.574034,-34.590071
4.2425,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.571627,-34.589395
4.245,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.56922,-34.588718
4.2475,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.566814,-34.588042
4.25,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.564407,-34.587365
4.2525,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.562,-34.586688
4.255,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.559593,-34.586012
4.2575,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.557187,-34.585335
4.26,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.55478,-34.584659
4.2625,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.552373,-34.583982
4.265,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.549967,-34.583306
4.2675,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.54756,-34.582629
4.27,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.545153,-34.581953
4.2725,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.542746,-34.581276
4.275,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.54034,-34.5806
4.2775,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.537933,-34.579923
4.28,260.65082,261.53693,257.86276,237.84999,251.64824,257.7991,249.84999,262.59048,-56.535526,-34.579247
